StartTime,Dur,Proto,SrcAddr,Sport,Dir,DstAddr,Dport,State,sTos,dTos,TotPkts,TotBytes,SrcBytes,Label
2011-08-10 09:48:01.800,7.626049218748103,udp,147.32.84.104,40546,->,147.32.84.5,80,SR_,0,0,7,3389.6269225714814,1090.3807816223298,Flow
2011-08-10 09:48:02.000,14.351836493697018,tcp,147.32.84.105,29203,->,147.32.84.1,6667,S_,0,0,11,15153.97953568219,10627.27297508182,Flow
2011-08-10 09:48:02.200,15.12271804061368,tcp,147.32.84.106,51757,->,147.32.84.2,8080,FSPA_SRPA,0,0,16,7301.871166874277,4135.426809192017,Flow
2011-08-10 09:48:02.400,0.6964348603080209,tcp,147.32.84.107,35778,->,147.32.84.3,443,S_,0,0,8,10863.044530040768,5386.486965531091,Flow
2011-08-10 09:48:02.600,7.041760069825923,tcp,147.32.84.108,19648,->,147.32.84.4,443,FSPA_SRPA,0,0,8,11275.614699134845,6413.115381689845,Flow
2011-08-10 09:48:02.800,14.747874921740927,tcp,147.32.84.109,21374,->,147.32.84.5,80,FSPA_SRPA,0,0,12,3205.2712201199024,1943.1178667664765,Flow
2011-08-10 09:48:03.000,10.492591789116846,tcp,147.32.84.110,27705,->,147.32.84.1,443,PA_,0,0,13,18517.22388145299,6939.388070247388,Flow
2011-08-10 09:48:03.200,29.121241797631583,udp,147.32.84.111,25012,->,147.32.84.2,22,PA_,0,0,6,1102.0155835636683,560.6038103036664,Flow
2011-08-10 09:48:03.400,16.12562146082497,tcp,147.32.84.112,16494,->,147.32.84.3,443,FSPA_SRPA,0,0,16,5905.930081777291,2762.753371423203,Flow
2011-08-10 09:48:03.600,2.6687930315096096,udp,147.32.84.113,25728,->,147.32.84.4,6667,PA_,0,0,5,3420.298090492176,1625.3409495739104,Flow
2011-08-10 09:48:03.800,1.0987365438436125,tcp,147.32.84.114,39760,->,147.32.84.5,443,PA_,0,0,8,11608.495380268378,4012.6792193596802,Flow
2011-08-10 09:48:04.000,15.426912206633366,tcp,147.32.84.115,30401,->,147.32.84.1,443,FSPA_SRPA,0,0,2,1492.0680388537392,566.8690914881442,Flow
2011-08-10 09:48:04.200,0.40403609001091645,udp,147.32.84.116,29596,->,147.32.84.2,53,FSPA_SRPA,0,0,7,5826.601078740164,2219.4457734083635,Flow
2011-08-10 09:48:04.400,13.221210667109359,tcp,147.32.84.117,59219,->,147.32.84.3,80,PA_,0,0,3,3100.25168860504,1508.6208267825598,Flow
2011-08-10 09:48:04.600,42.25983183080727,tcp,147.32.84.118,8517,->,147.32.84.4,443,FSPA_SRPA,0,0,10,14157.378073490401,10579.040914213585,Flow
2011-08-10 09:48:04.800,12.852736683663167,tcp,147.32.84.119,5127,->,147.32.84.5,80,FA_,0,0,17,19678.49542774857,7930.702976493233,Flow
2011-08-10 09:48:05.000,7.370510383358609,tcp,147.32.84.100,35868,->,147.32.84.1,443,FSPA_SRPA,0,0,10,3769.1899017548326,1915.1112690833968,Flow
2011-08-10 09:48:05.200,15.463407367674728,tcp,147.32.84.101,55407,->,147.32.84.2,53,FSPA_SRPA,0,0,8,3895.802713659513,1775.7252169599715,Flow
2011-08-10 09:48:05.400,9.195339610766368,tcp,147.32.84.102,4018,->,147.32.84.3,443,FSPA_SRPA,0,0,4,801.1560899740002,555.7552949894031,Flow
2011-08-10 09:48:05.600,11.833215408644802,tcp,147.32.84.103,4768,->,147.32.84.4,53,PA_,0,0,9,8672.899503365792,2819.2406060000903,Flow
2011-08-10 09:48:05.800,42.572907193494984,tcp,147.32.84.104,48258,->,147.32.84.5,443,PA_,0,0,11,3479.4481472162865,1385.7657208873618,Flow
2011-08-10 09:48:06.000,7.319912910252807,tcp,147.32.84.105,48315,->,147.32.84.1,80,FSPA_SRPA,0,0,17,7196.7328133923065,2916.985293881849,Flow
2011-08-10 09:48:06.200,48.737377922601304,tcp,147.32.84.106,64162,->,147.32.84.2,53,FSPA_SRPA,0,0,12,15645.679951581677,12461.493074238064,Flow
2011-08-10 09:48:06.400,35.36464275654878,tcp,147.32.84.107,28356,->,147.32.84.3,80,S_,0,0,12,6241.81107316192,3653.8782356617094,Flow
2011-08-10 09:48:06.600,3.2694439141067497,tcp,147.32.84.108,6618,->,147.32.84.4,80,FSPA_SRPA,0,0,6,5130.2329129345035,1895.5140046126407,Flow
2011-08-10 09:48:06.800,1.0792623295473551,tcp,147.32.84.109,41323,->,147.32.84.5,443,FSPA_SRPA,0,0,16,9904.034372315058,4319.145127449357,Flow
2011-08-10 09:48:07.000,1.594380032224453,tcp,147.32.84.110,8395,->,147.32.84.1,80,FSPA_SRPA,0,0,22,3681.6488988104174,1413.4256836549864,Flow
2011-08-10 09:48:07.200,0.27684831770850554,udp,147.32.84.111,48339,->,147.32.84.2,80,FSPA_SRPA,0,0,9,5135.021158822203,1860.4298983875606,Flow
2011-08-10 09:48:07.400,1.489075174836312,tcp,147.32.84.112,19052,->,147.32.84.3,443,FSPA_SRPA,0,0,4,2534.652845752638,1770.6857021692538,Flow
2011-08-10 09:48:07.600,17.23412308865751,tcp,147.32.84.113,62739,->,147.32.84.4,443,FSPA_SRPA,0,0,16,21030.37981229567,11522.046980524321,Flow
2011-08-10 09:48:07.800,1.1087444041964052,tcp,147.32.84.114,36936,->,147.32.84.5,443,FSPA_SRPA,0,0,17,8787.862912334927,5409.852949452108,Flow
2011-08-10 09:48:08.000,5.763357824423028,tcp,147.32.84.115,15014,->,147.32.84.1,6667,S_,0,0,9,5340.78542869062,2486.8065451924112,Flow
2011-08-10 09:48:08.200,27.953890601459157,tcp,147.32.84.116,47875,->,147.32.84.2,443,FSPA_SRPA,0,0,6,6941.543334399474,4004.212217310049,Flow
2011-08-10 09:48:08.400,0.3542050477106726,udp,147.32.84.117,17650,->,147.32.84.3,8080,S_,0,0,3,3370.5104552741723,1445.2226951202388,Flow
2011-08-10 09:48:08.600,25.26895759278938,tcp,147.32.84.118,21493,->,147.32.84.4,80,PA_,0,0,5,5892.031231006466,2675.0890453819666,Flow
2011-08-10 09:48:08.800,4.967252002594442,udp,147.32.84.119,41746,->,147.32.84.5,443,FSPA_SRPA,0,0,4,5581.8558125844065,3494.9058242510982,Flow
2011-08-10 09:48:09.000,1.8872517974366145,udp,147.32.84.100,41061,->,147.32.84.1,8080,PA_,0,0,9,10571.384409832068,3966.11981152904,Flow
2011-08-10 09:48:09.200,17.898331126598702,udp,147.32.84.101,8154,->,147.32.84.2,443,FSPA_SRPA,0,0,1,633.0210516921758,385.2635307164461,Flow
2011-08-10 09:48:09.400,14.871987646498305,udp,147.32.84.102,7852,->,147.32.84.3,22,FSPA_SRPA,0,0,16,19373.21423343578,14067.228107909763,Flow
2011-08-10 09:48:09.600,31.492237211304204,tcp,147.32.84.103,58538,->,147.32.84.4,443,FA_,0,0,8,6192.878291180432,2230.7466789385276,Flow
2011-08-10 09:48:09.800,19.925403681466005,tcp,147.32.84.104,42636,->,147.32.84.5,80,PA_,0,0,19,8582.086998522427,6425.671493385181,Flow
2011-08-10 09:48:10.000,24.405937089909674,tcp,147.32.84.105,48012,->,147.32.84.1,443,FA_,0,0,13,6329.3389524416125,2150.2210051919933,Flow
2011-08-10 09:48:10.200,4.9710079346010785,tcp,147.32.84.106,40123,->,147.32.84.2,443,S_,0,0,16,6023.7435909520655,2857.9929371353596,Flow
2011-08-10 09:48:10.400,2.9309994406067044,tcp,147.32.84.107,53688,->,147.32.84.3,8080,FSPA_SRPA,0,0,13,3463.332198512885,2096.197944031765,Flow
2011-08-10 09:48:10.600,20.83234594008137,tcp,147.32.84.108,47189,->,147.32.84.4,80,FSPA_SRPA,0,0,14,4501.680609267742,2609.657471862214,Flow
2011-08-10 09:48:10.800,24.664137748651296,tcp,147.32.84.109,18907,->,147.32.84.5,6667,FSPA_SRPA,0,0,14,2130.7518082974457,741.9182684998558,Flow
2011-08-10 09:48:11.000,69.85607335210346,tcp,147.32.84.110,44083,->,147.32.84.1,6667,S_,0,0,5,6521.387037228056,4561.42709930315,Flow
2011-08-10 09:48:11.200,7.982190312289075,tcp,147.32.84.111,19566,->,147.32.84.2,80,FA_,0,0,20,27273.73804540352,21452.88541125376,Flow
2011-08-10 09:48:11.400,6.979658679425991,tcp,147.32.84.112,43956,->,147.32.84.3,80,PA_,0,0,16,14130.10348674365,5519.418286469183,Flow
2011-08-10 09:48:11.600,22.47031755015381,tcp,147.32.84.113,65388,->,147.32.84.4,8080,FSPA_SRPA,0,0,13,16085.204473334416,12024.743681948252,Flow
2011-08-10 09:48:11.800,6.252005063961297,udp,147.32.84.114,62293,->,147.32.84.5,6667,FSPA_SRPA,0,0,8,2562.1220744303473,1481.9435037719854,Flow
2011-08-10 09:48:12.000,40.05306886598989,tcp,147.32.84.115,55338,->,147.32.84.1,443,S_,0,0,13,17195.576580219324,13205.633392797048,Flow
2011-08-10 09:48:12.200,29.32358735749374,tcp,147.32.84.116,11474,->,147.32.84.2,80,FA_,0,0,7,5396.165160709327,2093.944005262117,Flow
2011-08-10 09:48:12.400,8.406334141632394,tcp,147.32.84.117,21447,->,147.32.84.3,443,FSPA_SRPA,0,0,19,2997.4842638697432,2086.2811105126807,Flow
2011-08-10 09:48:12.600,20.847770747431916,tcp,147.32.84.118,3059,->,147.32.84.4,22,FSPA_SRPA,0,0,7,1828.9081391969337,603.339946712071,Flow
2011-08-10 09:48:12.800,21.07049480282526,tcp,147.32.84.119,45255,->,147.32.84.5,80,FSPA_SRPA,0,0,13,6439.304810359158,4775.377007302203,Flow
2011-08-10 09:48:13.000,1.63356278210077,tcp,147.32.84.100,41769,->,147.32.84.1,22,FSPA_SRPA,0,0,2,249.61276435046602,159.02322779922153,Flow
2011-08-10 09:48:13.200,34.92768521301448,tcp,147.32.84.101,18265,->,147.32.84.2,80,S_,0,0,7,3470.4148899864585,1683.5933246024977,Flow
2011-08-10 09:48:13.400,10.556612346351315,tcp,147.32.84.102,53999,->,147.32.84.3,80,FSPA_SRPA,0,0,2,295.3257692679459,116.7226113651461,Flow
2011-08-10 09:48:13.600,26.270988362849952,tcp,147.32.84.103,24178,->,147.32.84.4,443,PA_,0,0,11,4328.439905341023,3065.6891955373294,Flow
2011-08-10 09:48:13.800,5.787031392467624,tcp,147.32.84.104,26649,->,147.32.84.5,443,FSPA_SRPA,0,0,13,5653.374729282702,3401.1870398010765,Flow
2011-08-10 09:48:14.000,33.88285771818889,tcp,147.32.84.105,45974,->,147.32.84.1,80,FSPA_SRPA,0,0,5,7260.6954550402215,3486.6435092240654,Flow
2011-08-10 09:48:14.200,7.395826810902569,tcp,147.32.84.106,34090,->,147.32.84.2,443,FSPA_SRPA,0,0,8,3142.585252592605,1640.1715345761127,Flow
2011-08-10 09:48:14.400,0.16445209922763218,tcp,147.32.84.107,57420,->,147.32.84.3,80,S_,0,0,9,3581.138544464323,2554.3234454916496,Flow
2011-08-10 09:48:14.600,35.369609454436805,icmp,147.32.84.108,34715,->,147.32.84.4,80,PA_,0,0,13,13295.84619776797,6241.915776887431,Flow
2011-08-10 09:48:14.800,1.4368841582271288,tcp,147.32.84.109,54408,->,147.32.84.5,80,FSPA_SRPA,0,0,22,27800.586880197272,9586.096591609095,Flow
2011-08-10 09:48:15.000,5.770804500775584,tcp,147.32.84.110,14355,->,147.32.84.1,6667,FSPA_SRPA,0,0,14,8460.610983895178,6393.185272954833,Flow
2011-08-10 09:48:15.200,44.95558574782428,tcp,147.32.84.111,64951,->,147.32.84.2,443,FSPA_SRPA,0,0,14,18009.078581720893,8890.57549733586,Flow
2011-08-10 09:48:15.400,45.12024310155984,tcp,147.32.84.112,21714,->,147.32.84.3,443,FSPA_SRPA,0,0,5,2694.1913048193446,1277.5686930229338,Flow
2011-08-10 09:48:15.600,12.780959365828956,tcp,147.32.84.113,20207,->,147.32.84.4,443,PA_,0,0,16,5424.5466870810715,2181.751643831377,Flow
2011-08-10 09:48:15.800,14.989451205857868,tcp,147.32.84.114,64038,->,147.32.84.5,6667,PA_,0,0,7,3669.2305913305145,2747.194353249921,Flow
2011-08-10 09:48:16.000,8.926219954342864,icmp,147.32.84.115,40370,->,147.32.84.1,80,FSPA_SRPA,0,0,4,3658.645992013909,1495.4813062734934,Flow
2011-08-10 09:48:16.200,5.2063416811929555,tcp,147.32.84.116,5899,->,147.32.84.2,22,S_,0,0,19,10954.105157593445,6773.3223208149175,Flow
2011-08-10 09:48:16.400,5.978295018255847,tcp,147.32.84.117,55502,->,147.32.84.3,22,PA_,0,0,5,5016.7987518452355,3714.350031005813,Flow
2011-08-10 09:48:16.600,16.745853698927597,tcp,147.32.84.118,13278,->,147.32.84.4,443,FSPA_SRPA,0,0,14,5526.674827432996,1754.480545711048,Flow
2011-08-10 09:48:16.800,20.93856810494616,tcp,147.32.84.119,56758,->,147.32.84.5,80,FSPA_SRPA,0,0,11,11468.446880097368,8193.010887479513,Flow
2011-08-10 09:48:17.000,23.523931243317232,tcp,147.32.84.100,29645,->,147.32.84.1,22,S_,0,0,16,8784.383281517752,4438.746332101582,Flow
2011-08-10 09:48:17.200,23.38346547773113,tcp,147.32.84.101,51978,->,147.32.84.2,80,PA_,0,0,1,700.3922467563006,440.53781956615234,Flow
2011-08-10 09:48:17.400,1.4355541981047915,udp,147.32.84.102,11929,->,147.32.84.3,443,FSPA_SRPA,0,0,10,8426.122160582827,4096.799819623352,Flow
2011-08-10 09:48:17.600,10.23174394860034,tcp,147.32.84.103,47145,->,147.32.84.4,22,PA_,0,0,20,20439.402088952942,13239.788838130733,Flow
2011-08-10 09:48:17.800,0.8902255967310669,tcp,147.32.84.104,62874,->,147.32.84.5,80,FSPA_SRPA,0,0,6,2383.4658829249934,1018.0913914022991,Flow
2011-08-10 09:48:18.000,11.962919735430892,udp,147.32.84.105,16906,->,147.32.84.1,53,S_,0,0,12,14771.759642705896,4593.504243656686,Flow
2011-08-10 09:48:18.200,8.739329124809252,tcp,147.32.84.106,61221,->,147.32.84.2,80,FA_,0,0,6,6430.154871949888,4976.256714478484,Flow
2011-08-10 09:48:18.400,32.800279963312015,icmp,147.32.84.107,20065,->,147.32.84.3,53,PA_,0,0,5,1954.0034747875163,602.1923763406668,Flow
2011-08-10 09:48:18.600,6.483874292018276,tcp,147.32.84.108,30122,->,147.32.84.4,443,S_,0,0,12,17100.773872723956,12176.59996216471,Flow
2011-08-10 09:48:18.800,1.868589663286763,udp,147.32.84.109,53522,->,147.32.84.5,80,FSPA_SRPA,0,0,3,2976.1697984355596,1144.542038043879,Flow
2011-08-10 09:48:19.000,2.3156148181317904,tcp,147.32.84.110,43455,->,147.32.84.1,80,PA_,0,0,8,5564.703468060168,2760.7056735905785,Flow
2011-08-10 09:48:19.200,21.502458206186407,udp,147.32.84.111,53125,->,147.32.84.2,6667,S_,0,0,9,2555.1733182543794,1817.3572829342681,Flow
2011-08-10 09:48:19.400,14.444585196220524,icmp,147.32.84.112,34733,->,147.32.84.3,80,FSPA_SRPA,0,0,17,13742.400826776575,5537.721324389098,Flow
2011-08-10 09:48:19.600,1.6001306836807816,tcp,147.32.84.113,35699,->,147.32.84.4,80,PA_,0,0,20,5880.542760213139,4309.578124129793,Flow
2011-08-10 09:48:19.800,1.3188328250290762,icmp,147.32.84.114,5861,->,147.32.84.5,80,FA_,0,0,4,2654.2815338487594,1456.8806403377907,Flow
2011-08-10 09:48:20.000,18.109127074796497,tcp,147.32.84.115,47472,->,147.32.84.1,443,FSPA_SRPA,0,0,4,2538.2507269774733,1226.1698645569652,Flow
2011-08-10 09:48:20.200,1.134191342886957,tcp,147.32.84.116,25513,->,147.32.84.2,443,FSPA_SRPA,0,0,15,16035.536152635817,10121.93306412131,Flow
2011-08-10 09:48:20.400,25.87878780712872,tcp,147.32.84.117,18651,->,147.32.84.3,80,PA_,0,0,12,3990.803051868633,1878.4504877396844,Flow
2011-08-10 09:48:20.600,18.375996296950074,tcp,147.32.84.118,6720,->,147.32.84.4,80,S_,0,0,20,24226.648227994014,11474.810921939224,Flow
2011-08-10 09:48:20.800,1.2737312587046807,tcp,147.32.84.119,50018,->,147.32.84.5,80,FA_,0,0,9,4673.526556631107,3116.1355010092975,Flow
2011-08-10 09:48:21.000,1.3308080166671004,tcp,147.32.84.100,14567,->,147.32.84.1,80,PA_,0,0,11,7521.88935573251,3421.828662631573,Flow
2011-08-10 09:48:21.200,64.73287843087138,tcp,147.32.84.101,13639,->,147.32.84.2,443,S_,0,0,16,18275.008029970628,7317.063289428982,Flow
2011-08-10 09:48:21.400,7.033563738284344,udp,147.32.84.102,2490,->,147.32.84.3,22,S_,0,0,12,11244.5734800008,7914.190160048033,Flow
2011-08-10 09:48:21.600,6.946828907129688,udp,147.32.84.103,31795,->,147.32.84.4,80,FSPA_SRPA,0,0,24,11856.081386772108,8331.096677241056,Flow
2011-08-10 09:48:21.800,25.134631049240156,tcp,147.32.84.104,54133,->,147.32.84.5,443,S_,0,0,5,3015.6964133302495,1654.9926349956818,Flow
2011-08-10 09:48:22.000,44.133468069448654,tcp,147.32.84.105,19374,->,147.32.84.1,443,FSPA_SRPA,0,0,19,9326.68945426042,5253.983526925154,Flow
2011-08-10 09:48:22.200,64.03260909402977,tcp,147.32.84.106,1399,->,147.32.84.2,6667,FSPA_SRPA,0,0,16,14308.786456302581,9272.641834557167,Flow
2011-08-10 09:48:22.400,20.999488451745126,tcp,147.32.84.107,34054,->,147.32.84.3,6667,FSPA_SRPA,0,0,13,6868.470028637727,3809.508613254308,Flow
2011-08-10 09:48:22.600,7.081314994286885,tcp,147.32.84.108,21770,->,147.32.84.4,53,FSPA_SRPA,0,0,7,7539.517873420851,3833.9954743158687,Flow
2011-08-10 09:48:22.800,1.3089099054693587,tcp,147.32.84.109,23910,->,147.32.84.5,80,FSPA_SRPA,0,0,12,10480.59448059458,8357.71963969911,Flow
2011-08-10 09:48:23.000,22.519638106819386,tcp,147.32.84.110,45372,->,147.32.84.1,80,FSPA_SRPA,0,0,18,4813.315739991405,1799.3147196183152,Flow
2011-08-10 09:48:23.200,12.261406113422394,icmp,147.32.84.111,61763,->,147.32.84.2,80,FSPA_SRPA,0,0,11,5468.484908448275,3261.2074771785924,Flow
2011-08-10 09:48:23.400,8.281496879574606,tcp,147.32.84.112,43928,->,147.32.84.3,80,FSPA_SRPA,0,0,17,6343.390691411816,4712.704844160668,Flow
2011-08-10 09:48:23.600,35.524565132171354,tcp,147.32.84.113,33675,->,147.32.84.4,443,FSPA_SRPA,0,0,8,4871.017957774988,3135.02379055564,Flow
2011-08-10 09:48:23.800,1.7692031195782036,tcp,147.32.84.114,8857,->,147.32.84.5,53,S_,0,0,15,11764.706765224064,8711.314177780669,Flow
2011-08-10 09:48:24.000,10.178576640594313,tcp,147.32.84.115,2917,->,147.32.84.1,8080,FA_,0,0,12,9257.291385223409,4333.96167021244,Flow
2011-08-10 09:48:24.200,0.17227884148812503,tcp,147.32.84.116,31597,->,147.32.84.2,53,S_,0,0,8,8938.52041985881,3897.1635121378035,Flow
2011-08-10 09:48:24.400,9.486315543743894,tcp,147.32.84.117,32395,->,147.32.84.3,443,FSPA_SRPA,0,0,11,3608.923137467849,2618.765247929599,Flow
2011-08-10 09:48:24.600,0.8702564659888866,tcp,147.32.84.118,41898,->,147.32.84.4,22,S_,0,0,4,5541.104278796943,2754.2462658578324,Flow
2011-08-10 09:48:24.800,1.898364938967568,tcp,147.32.84.119,12850,->,147.32.84.5,80,FSPA_SRPA,0,0,8,4340.89415366006,2842.5961696557038,Flow
2011-08-10 09:48:25.000,1.876393480111844,icmp,147.32.84.100,35444,->,147.32.84.1,80,FSPA_SRPA,0,0,4,1932.5895611797175,722.5455485150453,Flow
2011-08-10 09:48:25.200,15.714525796104573,udp,147.32.84.101,22948,->,147.32.84.2,22,PA_,0,0,24,24492.223083350083,16603.744915818348,Flow
2011-08-10 09:48:25.400,20.559965763947094,tcp,147.32.84.102,62509,->,147.32.84.3,80,PA_,0,0,17,20204.52063190644,11607.321818962744,Flow
2011-08-10 09:48:25.600,13.134306658043027,tcp,147.32.84.103,54068,->,147.32.84.4,443,S_,0,0,13,7700.505587838182,3344.3743933958954,Flow
2011-08-10 09:48:25.800,49.121803136535654,tcp,147.32.84.104,34391,->,147.32.84.5,80,PA_,0,0,3,3319.7951308559764,1816.7644651266692,Flow
2011-08-10 09:48:26.000,7.0479486688040085,tcp,147.32.84.105,22223,->,147.32.84.1,22,FSPA_SRPA,0,0,29,37633.16644821204,24404.047672586596,Flow
2011-08-10 09:48:26.200,5.048037361308381,tcp,147.32.84.106,52088,->,147.32.84.2,53,FA_,0,0,4,4537.83166651565,1388.3187611890996,Flow
2011-08-10 09:48:26.400,30.443538072553444,tcp,147.32.84.107,26892,->,147.32.84.3,80,PA_,0,0,13,1452.597820139477,898.7709760639073,Flow
2011-08-10 09:48:26.600,3.7972310159778004,tcp,147.32.84.108,9816,->,147.32.84.4,53,S_,0,0,10,12190.070002671986,6958.0357507780045,Flow
2011-08-10 09:48:26.800,49.54405159377866,tcp,147.32.84.109,58748,->,147.32.84.5,80,S_,0,0,11,12596.929598025266,5166.543552669767,Flow
2011-08-10 09:48:27.000,0.1844341653845396,tcp,147.32.84.110,21621,->,147.32.84.1,443,FSPA_SRPA,0,0,30,29949.875173855427,20260.807139087974,Flow
2011-08-10 09:48:27.200,52.53890384319222,icmp,147.32.84.111,37429,->,147.32.84.2,22,FSPA_SRPA,0,0,8,8999.930376373706,4065.5429797344223,Flow
2011-08-10 09:48:27.400,0.6627849792775284,udp,147.32.84.112,33720,->,147.32.84.3,22,FSPA_SRPA,0,0,17,24331.723493883575,10667.768864490094,Flow
2011-08-10 09:48:27.600,33.26681843740013,tcp,147.32.84.113,44147,->,147.32.84.4,6667,FSPA_SRPA,0,0,5,3329.1679569720804,1783.1329012045403,Flow
2011-08-10 09:48:27.800,11.253148755240854,tcp,147.32.84.114,17013,->,147.32.84.5,80,FSPA_SRPA,0,0,13,2051.9672679560413,1309.30868456766,Flow
2011-08-10 09:48:28.000,74.3534291188905,udp,147.32.84.115,29955,->,147.32.84.1,22,FSPA_SRPA,0,0,12,8488.828771203509,6489.055853378527,Flow
2011-08-10 09:48:28.200,1.1509206393168239,tcp,147.32.84.116,10314,->,147.32.84.2,443,FA_,0,0,15,1932.3207438885438,716.2699897680935,Flow
2011-08-10 09:48:28.400,12.10764495600023,udp,147.32.84.117,39391,->,147.32.84.3,6667,FA_,0,0,13,6172.056405989393,3075.128724024975,Flow
2011-08-10 09:48:28.600,52.254628318840076,tcp,147.32.84.118,56624,->,147.32.84.4,80,S_,0,0,9,7949.5577041344795,2651.136126868147,Flow
2011-08-10 09:48:28.800,11.107658997715658,udp,147.32.84.119,15366,->,147.32.84.5,53,FSPA_SRPA,0,0,10,4962.335585249142,3370.7923592729244,Flow
2011-08-10 09:48:29.000,14.89042435571781,tcp,147.32.84.100,25965,->,147.32.84.1,443,FSPA_SRPA,0,0,7,7145.682343028011,3743.383205002907,Flow
2011-08-10 09:48:29.200,17.849518571751613,udp,147.32.84.101,14969,->,147.32.84.2,80,PA_,0,0,9,10903.436221043401,7125.009235473893,Flow
2011-08-10 09:48:29.400,9.092916335154262,udp,147.32.84.102,11786,->,147.32.84.3,443,FSPA_SRPA,0,0,6,3905.5985656454013,1800.8606097639872,Flow
2011-08-10 09:48:29.600,14.81611259512033,tcp,147.32.84.103,61787,->,147.32.84.4,80,S_,0,0,6,7923.555480030198,5722.063896523587,Flow
2011-08-10 09:48:29.800,13.168387927086334,tcp,147.32.84.104,31157,->,147.32.84.5,443,FA_,0,0,3,526.365444495476,298.66714291440235,Flow
2011-08-10 09:48:30.000,34.714491542239706,icmp,147.32.84.105,48104,->,147.32.84.1,8080,FSPA_SRPA,0,0,9,11131.181795014452,8591.089642462692,Flow
2011-08-10 09:48:30.200,0.6986719261522146,tcp,147.32.84.106,41174,->,147.32.84.2,443,S_,0,0,16,19531.00977653218,6628.967676787648,Flow
2011-08-10 09:48:30.400,4.9486408884813775,udp,147.32.84.107,28076,->,147.32.84.3,443,FSPA_SRPA,0,0,10,5135.034792721637,2860.9251313734676,Flow
2011-08-10 09:48:30.600,45.06094008791396,tcp,147.32.84.108,42774,->,147.32.84.4,443,PA_,0,0,11,5291.070413485588,3615.0054617252968,Flow
2011-08-10 09:48:30.800,33.14613742680229,tcp,147.32.84.109,20977,->,147.32.84.5,80,FSPA_SRPA,0,0,10,4899.125936903037,2939.849483210154,Flow
2011-08-10 09:48:31.000,9.1236289293943,tcp,147.32.84.110,41499,->,147.32.84.1,80,FSPA_SRPA,0,0,7,8376.939357029583,2610.22976100592,Flow
2011-08-10 09:48:31.200,14.519995431084658,tcp,147.32.84.111,18154,->,147.32.84.2,443,S_,0,0,14,17149.835761853654,13482.6750478038,Flow
2011-08-10 09:48:31.400,4.874101298426952,udp,147.32.84.112,32110,->,147.32.84.3,80,S_,0,0,11,5767.218077757664,2590.2413046503416,Flow
2011-08-10 09:48:31.600,3.1270624215409675,tcp,147.32.84.113,58680,->,147.32.84.4,80,PA_,0,0,3,2673.768375097406,1135.3861503803166,Flow
2011-08-10 09:48:31.800,9.346878982061481,tcp,147.32.84.114,5657,->,147.32.84.5,443,FSPA_SRPA,0,0,12,3095.409459586494,1680.2809244230511,Flow
2011-08-10 09:48:32.000,6.5403030192510005,tcp,147.32.84.115,18328,->,147.32.84.1,80,PA_,0,0,4,2873.6604745612276,1641.0873046447502,Flow
2011-08-10 09:48:32.200,13.144655590099644,tcp,147.32.84.116,43061,->,147.32.84.2,80,S_,0,0,14,20416.40747712064,13947.34767409507,Flow
2011-08-10 09:48:32.400,1.2148342664977718,udp,147.32.84.117,33308,->,147.32.84.3,443,SR_,0,0,4,1142.9578007916825,567.6349376711144,Flow
2011-08-10 09:48:32.600,54.97540183783851,icmp,147.32.84.118,47570,->,147.32.84.4,80,FA_,0,0,17,23575.55657153212,12258.822343718364,Flow
2011-08-10 09:48:32.800,64.25898363328808,tcp,147.32.84.119,8032,->,147.32.84.5,6667,S_,0,0,3,3643.978775589452,2067.884922403834,Flow
2011-08-10 09:48:33.000,17.968958228691843,udp,147.32.84.100,49315,->,147.32.84.1,8080,PA_,0,0,10,14212.116527209928,7066.172667341259,Flow
2011-08-10 09:48:33.200,11.522176516181348,udp,147.32.84.101,28429,->,147.32.84.2,22,PA_,0,0,11,3461.6114479353446,2621.3884845325233,Flow
2011-08-10 09:48:33.400,5.5566895233154,tcp,147.32.84.102,52557,->,147.32.84.3,80,FSPA_SRPA,0,0,7,2534.5026886125556,1839.1010056443856,Flow
2011-08-10 09:48:33.600,25.21460751231995,icmp,147.32.84.103,37410,->,147.32.84.4,53,FSPA_SRPA,0,0,10,875.4658570186273,461.79672504673135,Flow
2011-08-10 09:48:33.800,17.315943754732235,tcp,147.32.84.104,26397,->,147.32.84.5,53,S_,0,0,16,17210.939693282966,5164.958789952918,Flow
2011-08-10 09:48:34.000,2.6631048115073255,tcp,147.32.84.105,21851,->,147.32.84.1,53,S_,0,0,15,14447.342880553728,10842.257649081228,Flow
2011-08-10 09:48:34.200,36.27551637998691,udp,147.32.84.106,34064,->,147.32.84.2,80,PA_,0,0,5,1562.89675950663,566.0316417103381,Flow
2011-08-10 09:48:34.400,25.93591767050907,tcp,147.32.84.107,61378,->,147.32.84.3,443,FSPA_SRPA,0,0,8,9347.50697517386,3947.0428458236347,Flow
2011-08-10 09:48:34.600,44.87707787550154,udp,147.32.84.108,14031,->,147.32.84.4,53,FSPA_SRPA,0,0,14,6743.476971838441,2536.765497810428,Flow
2011-08-10 09:48:34.800,19.405060062942017,udp,147.32.84.109,19181,->,147.32.84.5,443,FSPA_SRPA,0,0,10,2524.538147855667,984.3370773544525,Flow
