Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Src IP,Src Port,port_sequence_entropy,ttl_mean,ttl_std,tcp_window_mean,fragment_flag_count,retransmission_count,Episode_ID,Label
443,6,2026-09-12 00:02:12.700,8172.345609658407,10,6,13222.545804392488,4387.335264159563,1586.7054965270986,1057.8036643513992,1322.254580439249,264.4509160878498,877.4670528319126,584.978035221275,731.2225440265938,146.24450880531876,2154813.5516613475,1957.8222415227467,510.7716006036504,232.0619750433476,1002.0504172000361,327.84422440096586,7355.111048692566,510.7716006036504,232.0619750433476,1002.0504172000361,327.84422440096586,6537.876487726726,510.7716006036504,232.0619750433476,1002.0504172000361,327.84422440096586,1,0,0,0,200,120,1174.693344913648,783.1288966090988,384.2933516857069,2177.6209604522123,1100.6175667845032,193.07542756299776,37278.12072863439,0,0,0,1,1,0,0,0,0.6,1100.6175667845032,1322.254580439249,731.2225440265938,0,0,0,0,0,0,10,13222.545804392488,6,4387.335264159563,8101,25918,10,20,0,0,0,0,0,0,0,0,192.168.1.28,25920,1.7070186391834075,255,0.4079198032179049,14174.73685110374,0,0,6,BENIGN
80,6,2026-09-12 00:02:12.800,30930.77113374847,23,9,31804.18451161534,7439.4759194684875,1659.348757127757,1106.232504751838,1382.7906309397974,276.5581261879595,991.9301225957983,661.286748397199,826.6084354964986,165.32168709929974,1268757.9065322815,1034.5684516440942,966.5865979296397,306.4074213091713,1857.6045981997645,325.58286262997404,27837.694020373623,966.5865979296397,306.4074213091713,1857.6045981997645,325.58286262997404,24744.616906998777,966.5865979296397,306.4074213091713,1857.6045981997645,325.58286262997404,0,0,0,0,460,180,620.7410709864565,413.8273806576377,162.17921939941345,2304.4059146790005,1226.3643884713697,367.83711584252296,135304.14379134565,0,0,0,0,1,0,0,0,0.391304347826087,1226.3643884713697,1382.7906309397974,826.6084354964986,0,0,0,0,0,0,23,31804.18451161534,9,7439.4759194684875,7505,62795,23,20,0,0,0,0,0,0,0,0,192.168.1.29,63288,0.5369402984054727,64,0.17684725165566684,49555.2961672868,0,0,6,BENIGN
443,6,2026-09-12 00:02:12.900,39364.78141291058,5,9,1643.565049891338,5044.501090425954,394.4556119739211,262.9704079826141,328.7130099782676,65.74260199565353,672.6001453901272,448.40009692675153,560.5001211584394,112.10002423168788,169899.74033296137,355.6478531697976,2811.7701009221846,465.6701688378564,6409.729959175623,1259.6398610976485,35428.30327161952,2811.7701009221846,465.6701688378564,6409.729959175623,1259.6398610976485,31491.825130328467,2811.7701009221846,465.6701688378564,6409.729959175623,1259.6398610976485,0,0,0,0,100,180,213.38871190187857,142.25914126791903,52.24849465842416,864.6228056239844,477.7190100226638,130.8813090675325,17129.917063230965,0,0,0,0,1,0,0,0,1.8,477.7190100226638,328.7130099782676,560.5001211584394,0,0,0,0,0,0,5,1643.565049891338,9,5044.501090425954,26533,38368,5,20,0,0,0,0,0,0,0,0,192.168.1.30,18798,0.1282127180759113,128,4.16657395155841,41277.16214391036,0,0,6,BENIGN
443,6,2026-09-12 00:02:13.000,150551.8956127037,21,2,2572.768762960012,589.8472018022371,147.01535788342926,98.01023858895284,122.51279823619105,24.50255964723821,353.90832108134225,235.93888072089487,294.92360090111856,58.98472018022372,21006.815967951086,152.77124148053068,6545.7345918566825,824.2395711524772,9309.416269190733,999.1879411418929,135496.70605143334,6545.7345918566825,824.2395711524772,9309.416269190733,999.1879411418929,120441.51649016296,6545.7345918566825,824.2395711524772,9309.416269190733,999.1879411418929,1,0,0,0,420,40,91.6627448883184,61.108496592212276,37.11774764326107,221.32717743628524,137.50504194618475,17.796438047141407,316.7132071657423,1,0,0,1,1,0,0,0,0.09523809523809523,137.50504194618475,122.51279823619105,294.92360090111856,0,0,0,0,0,0,21,2572.768762960012,2,589.8472018022371,9926,50058,21,20,0,0,0,0,0,0,0,0,192.168.1.31,41887,3.3260378374408504,64,2.809101985227411,58249.94423914478,0,0,6,BENIGN
443,17,2026-09-12 00:02:13.100,22837.846487711016,15,12,14102.508071096827,4236.3848188461025,1128.2006456877461,752.1337637918308,940.1672047397884,188.0334409479577,423.63848188461026,282.4256545897402,353.0320682371752,70.60641364743505,803004.4732900293,1182.2480729314223,845.8461662115192,207.8027412240153,1550.2152831660594,319.54825199010736,20554.061838939917,845.8461662115192,207.8027412240153,1550.2152831660594,319.54825199010736,18270.277190168814,845.8461662115192,207.8027412240153,1550.2152831660594,319.54825199010736,1,0,0,0,300,240,709.3488437588534,472.89922917256894,149.20930726176348,1220.432088032692,679.2182551830715,215.22598102722384,46322.22290913091,1,1,0,1,1,0,0,0,0.8,679.2182551830715,940.1672047397884,353.0320682371752,0,0,0,0,0,0,15,14102.508071096827,12,4236.3848188461025,12659,18854,15,20,0,0,0,0,0,0,0,0,192.168.1.32,18360,3.114620613554214,255,0.967288064096708,13866.673366623607,0,0,6,BENIGN
80,6,2026-09-12 00:02:13.200,195859.5239158222,7,6,9065.089569013664,4866.391828465456,1554.0153546880567,1036.0102364587044,1295.0127955733806,259.0025591146761,973.278365693091,648.8522437953941,811.0653047442426,162.21306094884852,71129.96661559682,66.37410190778992,15066.117224294016,5632.19685749936,32235.647021110068,3765.94821824647,176273.57152424,15066.117224294016,5632.19685749936,32235.647021110068,3765.94821824647,156687.61913265777,15066.117224294016,5632.19685749936,32235.647021110068,3765.94821824647,1,0,0,0,140,120,39.824461144673954,26.54964076311597,242.35076424994733,1833.264968472471,1071.6524151907015,168.50025636545635,28392.336395224513,0,0,0,1,0,0,0,0,0.8571428571428571,1071.6524151907015,1295.0127955733806,811.0653047442426,0,0,0,0,0,0,7,9065.089569013664,6,4866.391828465456,53270,18020,7,20,0,0,0,0,0,0,0,0,192.168.1.33,56926,0.9525489891324005,128,3.864574445907275,12376.86514292972,0,0,6,BENIGN
80,6,2026-09-12 00:02:13.300,39087.07465265646,9,5,6184.463953887085,2459.826746370059,824.5951938516113,549.7301292344076,687.1626615430094,137.4325323086019,590.3584191288141,393.5722794192095,491.9653492740118,98.39306985480238,221154.7110412791,358.1746683375427,2791.9339037611758,918.2794635618982,6387.409563228355,481.1312735725727,35178.36718739082,2791.9339037611758,918.2794635618982,6387.409563228355,481.1312735725727,31269.659722125172,2791.9339037611758,918.2794635618982,6387.409563228355,481.1312735725727,0,0,0,0,180,100,214.9048010025256,143.2698673350171,160.37814293210639,1026.8625214968865,617.4493357326531,181.77191961063744,33041.03075893604,0,1,0,0,1,0,0,0,0.5555555555555556,617.4493357326531,687.1626615430094,491.9653492740118,0,0,0,0,0,0,9,6184.463953887085,5,2459.826746370059,52960,35001,9,20,0,0,0,0,0,0,0,0,192.168.1.34,41407,1.0090360288280154,128,4.949323846468499,57440.4351426727,0,0,6,BENIGN
53,6,2026-09-12 00:02:13.400,13894.55697613171,9,10,11229.549557826413,7578.123054366779,1497.273274376855,998.1821829179033,1247.727728647379,249.54554572947583,909.3747665240135,606.2498443493423,757.8123054366779,151.56246108733558,1353600.0208211972,1367.4419438229302,731.2924724279846,179.0759330803343,1315.0096662399194,394.55367369453376,12505.10127851854,731.2924724279846,179.0759330803343,1315.0096662399194,394.55367369453376,11115.645580905368,731.2924724279846,179.0759330803343,1315.0096662399194,394.55367369453376,0,0,0,0,180,200,820.4651662937581,546.9767775291721,259.72399642031434,1968.6756418471293,989.8775059049049,154.68938876059153,23928.806995125422,0,0,0,0,0,0,0,0,1.1111111111111112,989.8775059049049,1247.727728647379,757.8123054366779,0,0,0,0,0,0,9,11229.549557826413,10,7578.123054366779,49082,18506,9,20,0,0,0,0,0,0,0,0,192.168.1.35,19088,2.0850101605279785,255,3.6513211136183674,40837.079827401925,0,0,6,BENIGN
443,6,2026-09-12 00:02:13.500,10648.897204800518,19,12,21373.12640450077,17019.516859741143,1349.8816676526803,899.9211117684536,1124.901389710567,224.9802779421134,1701.9516859741143,1134.6344573160764,1418.2930716450953,283.6586143290191,3605316.3558508693,2911.0995630632265,343.51281305808124,103.16732905344551,494.3226606536912,206.7170520181057,9584.007484320466,343.51281305808124,103.16732905344551,494.3226606536912,206.7170520181057,8519.117763840415,343.51281305808124,103.16732905344551,494.3226606536912,206.7170520181057,0,0,0,0,380,240,1746.6597378379358,1164.4398252252906,375.0414560959304,2096.5735042429487,1238.4723633626422,160.65166502842615,25808.95747640564,0,0,0,0,0,0,0,0,0.631578947368421,1238.4723633626422,1124.901389710567,1418.2930716450953,0,0,0,0,0,0,19,21373.12640450077,12,17019.516859741143,59542,63446,19,20,0,0,0,0,0,0,0,0,192.168.1.36,42572,1.1285225248459454,128,4.340712226475773,6403.605240074273,0,0,6,BENIGN
8080,6,2026-09-12 00:02:13.600,7649.783420347828,12,7,12693.740505044027,2198.0070757531093,1269.3740505044027,846.2493670029352,1057.8117087536689,211.5623417507338,376.80121298624726,251.20080865749821,314.00101082187274,62.800202164374554,1946688.7835263736,2483.7304477747016,402.6201800183067,60.397964486392254,855.7038162419834,191.57799818047806,6884.805078313045,402.6201800183067,60.397964486392254,855.7038162419834,191.57799818047806,6119.826736278263,402.6201800183067,60.397964486392254,855.7038162419834,191.57799818047806,0,0,0,0,240,140,1490.238268664821,993.4921791098807,252.30983379926,1276.7170051593805,783.7761884630071,259.30477138761967,67238.9644643857,0,0,0,0,0,0,0,0,0.5833333333333334,783.7761884630071,1057.8117087536689,314.00101082187274,0,0,0,0,0,0,12,12693.740505044027,7,2198.0070757531093,7094,44579,12,20,0,0,0,0,0,0,0,0,192.168.1.37,42042,3.2506225463244878,255,1.4089800006297293,1802.2372848733125,0,0,6,BENIGN
22,6,2026-09-12 00:02:13.700,30169.188059477172,9,6,8224.45016213105,7373.409081220108,1096.5933549508065,731.0622366338712,913.8277957923389,182.7655591584678,1474.6818162440215,983.1212108293478,1228.9015135366847,245.78030270733694,517012.89450019976,497.19601238283866,2011.2792039651447,645.0526243586278,2667.7914615843492,244.93496318618898,27152.269253529455,2011.2792039651447,645.0526243586278,2667.7914615843492,244.93496318618898,24135.35044758174,2011.2792039651447,645.0526243586278,2667.7914615843492,244.93496318618898,0,0,0,0,180,120,298.3176074297032,198.8784049531355,519.8473319766731,1805.9870992084097,1039.8572828900772,215.54410326029569,46459.26045028501,1,0,0,0,1,0,0,0,0.6666666666666666,1039.8572828900772,913.8277957923389,1228.9015135366847,0,0,0,0,0,0,9,8224.45016213105,6,7373.409081220108,52148,45487,9,20,0,0,0,0,0,0,0,0,192.168.1.38,42789,2.304289705405308,128,4.315774548222643,3879.67377076729,0,0,6,BENIGN
443,6,2026-09-12 00:02:13.800,1118.519330594518,20,2,6405.35285116001,1894.585556289132,384.32117106960055,256.2141140464004,320.2676425580005,64.0535285116001,1136.7513337734792,757.8342225156529,947.292778144566,189.45855562891322,7420469.3476665635,19668.859892038265,50.84178775429627,14.33731893593795,74.19201241462834,33.881167597072796,1006.6673975350661,50.84178775429627,14.33731893593795,74.19201241462834,33.881167597072796,894.8154644756144,50.84178775429627,14.33731893593795,74.19201241462834,33.881167597072796,0,0,0,0,400,40,11801.315935222958,7867.543956815306,163.30849473614109,682.5988946915924,377.26992761132465,119.36050007719419,14246.928978677874,0,1,0,0,1,0,0,0,0.1,377.26992761132465,320.2676425580005,947.292778144566,0,0,0,0,0,0,20,6405.35285116001,2,1894.585556289132,40906,59613,20,20,0,0,0,0,0,0,0,0,192.168.1.39,20998,2.500029338304617,255,1.7703759848816918,5755.0746833547,0,0,6,BENIGN
443,6,2026-09-12 00:02:13.900,29453.43800613954,12,8,13988.75080947053,8264.736549564852,1398.8750809470528,932.5833872980353,1165.729234122544,233.14584682450882,1239.7104824347277,826.4736549564852,1033.0920686956065,206.6184137391213,755548.0400758875,679.0378765233119,1472.671900306977,346.6266743829366,2904.7695052874924,848.621359340234,26508.094205525584,1472.671900306977,346.6266743829366,2904.7695052874924,848.621359340234,23562.750404911632,1472.671900306977,346.6266743829366,2904.7695052874924,848.621359340234,1,0,0,0,240,160,407.4227259139871,271.61515060932476,338.86069582714816,2209.954547804808,1112.674367951769,322.1159125542773,103758.66112067483,1,1,0,1,1,0,0,0,0.6666666666666666,1112.674367951769,1165.729234122544,1033.0920686956065,0,0,0,0,0,0,12,13988.75080947053,8,8264.736549564852,35602,50912,12,20,0,0,0,0,0,0,0,0,192.168.1.40,25718,0.5049263378825052,255,0.652900427170181,17273.75407368852,0,1,6,BENIGN
53,6,2026-09-12 00:02:14.000,222867.73794513702,12,2,15430.187211673216,833.0280669732191,1543.0187211673215,1028.679147444881,1285.8489343061012,257.16978686122025,499.81684018393145,333.21122678928765,416.51403348660955,83.30280669732191,72972.49673099801,62.81752634581124,15919.12413893836,5859.66699604173,23549.59934841573,9492.464819801158,200580.96415062333,15919.12413893836,5859.66699604173,23549.59934841573,9492.464819801158,178294.19035610964,15919.12413893836,5859.66699604173,23549.59934841573,9492.464819801158,0,0,0,0,240,40,37.69051580748674,25.127010538324498,407.85701282012064,1852.153073741571,1161.658234189031,361.78684992417254,130889.72477805575,0,1,0,0,1,0,0,0,0.16666666666666666,1161.658234189031,1285.8489343061012,416.51403348660955,0,0,0,0,0,0,12,15430.187211673216,2,833.0280669732191,17570,36831,12,20,0,0,0,0,0,0,0,0,192.168.1.41,3758,2.3674338113348403,255,2.4510931050058997,38937.487071699885,0,0,6,BENIGN
443,6,2026-09-12 00:02:14.100,55459.31501498862,8,2,9905.354098775306,317.1510428316112,1485.8031148162959,990.5354098775306,1238.1692623469132,247.63385246938265,190.29062569896672,126.8604171326445,158.5755214158056,31.715104283161125,184324.40319257724,180.31236046275302,5545.931501498862,1193.1451099209366,8871.436334786835,2895.899667461409,49913.38351348976,5545.931501498862,1193.1451099209366,8871.436334786835,2895.899667461409,44367.4520119909,5545.931501498862,1193.1451099209366,8871.436334786835,2895.899667461409,0,0,0,0,160,40,108.1874162776518,72.12494418510121,409.5564728490192,1705.8095567143957,1022.2505141606916,368.94396741181583,136119.65108957104,0,1,0,0,1,0,0,0,0.25,1022.2505141606916,1238.1692623469132,158.5755214158056,0,0,0,0,0,0,8,9905.354098775306,2,317.1510428316112,31018,63526,8,20,0,0,0,0,0,0,0,0,192.168.1.42,15636,1.41802311468801,64,1.978168507646897,60328.6913872936,0,0,6,BENIGN
443,6,2026-09-12 00:02:14.200,71321.27954119841,15,15,7625.967087682967,10175.160609159191,610.0773670146374,406.71824467642494,508.39780584553114,101.67956116910624,814.0128487327353,542.6752324884902,678.3440406106128,135.66880812212256,249590.69454943555,420.6318253540395,2377.3759847066135,782.5690217786712,4898.927848109126,965.6532188049364,64189.15158707857,2377.3759847066135,782.5690217786712,4898.927848109126,965.6532188049364,57057.023632958735,2377.3759847066135,782.5690217786712,4898.927848109126,965.6532188049364,1,0,0,0,300,300,252.3790952124237,168.2527301416158,210.19948267941868,1173.2936624778247,593.370923228072,197.00371169653727,38810.462422212375,0,0,0,1,1,0,0,0,1.0,593.370923228072,508.39780584553114,678.3440406106128,0,0,0,0,0,0,15,7625.967087682967,15,10175.160609159191,54217,27937,15,20,0,0,0,0,0,0,0,0,192.168.1.43,13124,0.24758896712009726,128,1.9359744740218425,4453.271206070041,0,2,6,BENIGN
80,6,2026-09-12 00:02:14.300,6345.188596381597,22,11,17894.525669598825,5683.1675629250985,976.0650365235722,650.7100243490481,813.3875304363102,162.67750608726203,619.9819159554653,413.32127730364357,516.6515966295544,103.33031932591089,3715838.051838101,5200.791040130558,192.27844231459383,60.9071064006041,265.9672159382321,66.38565617180204,5710.669736743437,192.27844231459383,60.9071064006041,265.9672159382321,66.38565617180204,5076.150877105278,192.27844231459383,60.9071064006041,265.9672159382321,66.38565617180204,0,0,0,0,440,220,3120.4746240783347,2080.3164160522233,344.181085347275,1287.8694147529336,714.475552500725,88.69901735831948,7867.51568033146,0,1,0,0,1,0,0,0,0.5,714.475552500725,813.3875304363102,516.6515966295544,0,0,0,0,0,0,22,17894.525669598825,11,5683.1675629250985,42915,31210,22,20,0,0,0,0,0,0,0,0,192.168.1.44,57251,2.287373579495282,64,1.729058415760551,25267.745439409104,0,0,6,BENIGN
443,6,2026-09-12 00:02:14.400,32047.306839226898,17,6,3078.12976578286,750.8310000325125,217.27974817290777,144.85316544860518,181.06645681075648,36.213291362151296,150.1662000065025,100.110800004335,125.13850000541875,25.02770000108375,119478.3943943959,717.6890125396523,1393.3611669229085,654.9548885866344,3374.810051369844,1094.274426912352,28842.57615530421,1393.3611669229085,654.9548885866344,3374.810051369844,1094.274426912352,25637.84547138152,1393.3611669229085,654.9548885866344,3374.810051369844,1094.274426912352,0,0,0,0,340,120,430.61340752379135,287.0756050158609,62.73515731737109,275.8235794772343,166.47655503545099,26.75731405649986,715.9538555181651,0,0,0,0,1,0,0,0,0.35294117647058826,166.47655503545099,181.06645681075648,125.13850000541875,0,0,0,0,0,0,17,3078.12976578286,6,750.8310000325125,43036,38672,17,20,0,0,0,0,0,0,0,0,192.168.1.45,47226,0.6161202118096729,64,1.5807990179048987,37404.44400724539,0,0,6,BENIGN
443,6,2026-09-12 00:02:14.500,16869.24159464627,17,6,17975.25678188238,6503.466561195464,1268.8416551916976,845.894436794465,1057.3680459930813,211.47360919861626,1300.6933122390926,867.1288748260619,1083.9110935325773,216.78221870651547,1451086.1798817657,1363.4282176206088,733.4452867237509,283.216998542521,1431.4086882762615,486.6755755651942,15182.317435181645,733.4452867237509,283.216998542521,1431.4086882762615,486.6755755651942,13495.393275717019,733.4452867237509,283.216998542521,1431.4086882762615,486.6755755651942,1,0,0,0,340,120,818.0569305723653,545.3712870482435,213.66898057870782,1809.457486622678,1064.292319264254,266.6096948511475,71080.72938862197,0,0,0,1,1,0,0,0,0.35294117647058826,1064.292319264254,1057.3680459930813,1083.9110935325773,0,0,0,0,0,0,17,17975.25678188238,6,6503.466561195464,47936,54831,17,20,0,0,0,0,0,0,0,0,192.168.1.46,52814,2.5787231164597353,128,1.5456767562507223,58587.06334865684,0,0,6,BENIGN
80,6,2026-09-12 00:02:14.600,112271.8341883709,22,3,28246.116441246537,4364.334883149332,1540.697260431629,1027.1315069544196,1283.9143836930243,256.7828767386049,1745.7339532597327,1163.8226355064887,1454.7782943831107,290.9556588766222,290459.7716795265,222.67383605806893,4490.873367534837,485.80118648358393,10186.598551561407,3574.023133571175,101044.65076953382,4490.873367534837,485.80118648358393,10186.598551561407,3574.023133571175,89817.46735069674,4490.873367534837,485.80118648358393,10186.598551561407,3574.023133571175,0,0,0,0,440,60,133.60430163484136,89.06953442322758,343.75351270731755,2430.7080011947246,1304.4180529758348,373.1173054208833,139216.52360454074,0,0,0,0,1,0,0,0,0.13636363636363635,1304.4180529758348,1283.9143836930243,1454.7782943831107,0,0,0,0,0,0,22,28246.116441246537,3,4364.334883149332,23289,5959,22,20,0,0,0,0,0,0,0,0,192.168.1.47,4305,2.4222847293182896,128,3.88443587213621,60230.12790545623,0,0,6,BENIGN
80,6,2026-09-12 00:02:14.700,10011.418379682735,10,9,10467.28938615863,4764.6889960003155,1256.0747263390358,837.3831508926905,1046.7289386158632,209.34578772317263,635.2918661333754,423.52791075558366,529.4098884444795,105.88197768889592,1521460.5767621165,1897.8329822434328,526.9167568254071,166.05301353850683,956.0323372459068,390.4892890655187,9010.276541714462,526.9167568254071,166.05301353850683,956.0323372459068,390.4892890655187,8009.134703746188,526.9167568254071,166.05301353850683,956.0323372459068,390.4892890655187,0,0,0,0,200,180,1138.6997893460596,759.1331928973732,368.0970413078082,1246.2827236530536,801.6830727452077,311.36162677739105,96946.06262946335,0,0,0,0,0,0,0,0,0.9,801.6830727452077,1046.7289386158632,529.4098884444795,0,0,0,0,0,0,10,10467.28938615863,9,4764.6889960003155,62773,26746,10,20,0,0,0,0,0,0,0,0,192.168.1.48,55277,2.2675069338211364,64,3.1351999331093507,35674.41057210626,0,0,6,BENIGN
80,6,2026-09-12 00:02:14.800,30702.15978867928,17,5,6324.231929553033,7187.435444309958,446.4163714978612,297.61091433190745,372.0136429148843,74.40272858297686,1724.9845066343898,1149.9896710895935,1437.4870888619917,287.49741777239836,440088.4975800663,716.5619666962973,1395.5527176672401,200.2842966484697,3064.1972525613573,833.1640910938177,27631.943809811353,1395.5527176672401,200.2842966484697,3064.1972525613573,833.1640910938177,24561.727830943426,1395.5527176672401,200.2842966484697,3064.1972525613573,833.1640910938177,0,0,0,0,340,100,429.93718001777836,286.62478667851894,235.57986943404526,1050.3829029204514,614.1666988119541,194.85602008358214,37968.86856281337,0,0,0,0,1,0,0,0,0.29411764705882354,614.1666988119541,372.0136429148843,1437.4870888619917,0,0,0,0,0,0,17,6324.231929553033,5,7187.435444309958,61637,56230,17,20,0,0,0,0,0,0,0,0,192.168.1.49,5910,1.8544708514243642,255,3.3098818693416288,21756.914954431566,0,0,6,BENIGN
80,6,2026-09-12 00:02:14.900,44352.38787838415,9,3,2054.899237812604,3898.0274250277225,273.98656504168054,182.65771002778703,228.32213753473377,45.66442750694676,1559.2109700110889,1039.4739800073928,1299.3424750092408,259.8684950018482,134218.85376641876,270.56040438914886,3696.032323198679,1166.0740610521932,4566.446283813828,1108.7681293373091,39917.14909054574,3696.032323198679,1166.0740610521932,4566.446283813828,1108.7681293373091,35481.91030270732,3696.032323198679,1166.0740610521932,4566.446283813828,1108.7681293373091,1,0,0,0,180,60,162.33624263348932,108.22416175565955,111.01966023647681,836.6372831711232,496.07722190336057,162.43461175227256,26385.003095111522,0,1,0,1,1,0,0,0,0.3333333333333333,496.07722190336057,228.32213753473377,1299.3424750092408,0,0,0,0,0,0,9,2054.899237812604,3,3898.0274250277225,35554,61543,9,20,0,0,0,0,0,0,0,0,192.168.1.50,34458,0.37930001823574755,128,3.0078473603365685,1288.9319718189365,0,0,6,BENIGN
80,6,2026-09-12 00:02:15.000,36091.560461467845,12,7,11090.69352965105,3272.365731901193,1109.0693529651048,739.3795686434033,924.2244608042541,184.84489216085083,560.976982611633,373.9846550744221,467.4808188430276,93.49616376860553,397961.7139825961,526.4388615251154,1899.5558137614655,442.73860882544386,2357.8882120849084,678.0917876886598,32482.40441532106,1899.5558137614655,442.73860882544386,2357.8882120849084,678.0917876886598,28873.24836917428,1899.5558137614655,442.73860882544386,2357.8882120849084,678.0917876886598,0,0,0,0,240,140,315.8633169150692,210.57554461004617,171.2435959706486,1200.128976355278,755.950487450118,192.08540414689742,36896.802486276916,0,0,0,0,1,0,0,0,0.5833333333333334,755.950487450118,924.2244608042541,467.4808188430276,0,0,0,0,0,0,12,11090.69352965105,7,3272.365731901193,46453,42708,12,20,0,0,0,0,0,0,0,0,192.168.1.1,52331,2.036457330865589,128,0.5542892137213257,36077.4893462352,0,1,6,BENIGN
443,17,2026-09-12 00:02:15.100,88679.51932194807,15,9,18896.393433346133,879.2107999896709,1511.7114746676907,1007.8076497784605,1259.7595622230756,251.95191244461512,117.22810666528945,78.15207111019298,97.69008888774121,19.538017777548244,223000.8054231905,270.63746154135987,3694.9799717478363,954.509438192474,4903.017174017267,969.8513847598365,79811.56738975327,3694.9799717478363,954.509438192474,4903.017174017267,969.8513847598365,70943.61545755847,3694.9799717478363,954.509438192474,4903.017174017267,969.8513847598365,0,0,0,0,300,180,162.3824769248159,108.25498461654395,232.9520166664321,1488.4690749509643,823.9835097223253,122.66867940055673,15047.60490587657,0,0,0,0,1,0,0,0,0.6,823.9835097223253,1259.7595622230756,97.69008888774121,0,0,0,0,0,0,15,18896.393433346133,9,879.2107999896709,50994,18599,15,20,0,0,0,0,0,0,0,0,192.168.1.2,64459,2.62002823391047,64,2.904555387251998,14669.362726005724,0,0,6,BENIGN
8080,6,2026-09-12 00:02:15.200,13172.68913435385,12,3,12004.097681379526,4372.8883518066805,1200.4097681379526,800.2731787586351,1000.3414734482939,200.06829468965879,1749.1553407226722,1166.1035604817814,1457.6294506022268,291.52589012044535,1243253.0568474191,1138.7196529887428,878.17927562359,364.61808663131137,1318.88202933913,505.9570999542844,11855.420220918466,878.17927562359,364.61808663131137,1318.88202933913,505.9570999542844,10538.15130748308,878.17927562359,364.61808663131137,1318.88202933913,505.9570999542844,0,0,0,0,240,60,683.2317917932456,455.48786119549715,229.18292722057035,1916.5472100504928,1091.7990688790806,214.20092284127523,45882.03534605394,0,1,0,0,1,0,0,0,0.25,1091.7990688790806,1000.3414734482939,1457.6294506022268,0,0,0,0,0,0,12,12004.097681379526,3,4372.8883518066805,13288,58302,12,20,0,0,0,0,0,0,0,0,192.168.1.3,55204,1.3462905293073517,64,2.203192941518072,8437.845558711015,0,1,6,BENIGN
443,6,2026-09-12 00:02:15.300,23701.837146318514,15,7,8536.18997476605,7629.540412208858,682.895197981284,455.263465320856,569.07933165107,113.815866330214,1307.9212135215184,871.9474756810123,1089.9343446012654,217.98686892025307,682045.458635929,928.1980913204085,1077.3562339235689,307.54496851393964,2573.0378551453196,473.38267885907305,21331.653431686664,1077.3562339235689,307.54496851393964,2573.0378551453196,473.38267885907305,18961.469717054813,1077.3562339235689,307.54496851393964,2573.0378551453196,473.38267885907305,0,0,0,0,300,140,556.918854792245,371.27923652816344,145.7408859451954,1116.1382409438547,734.8059266806777,206.10577416431417,42479.590143871275,0,1,0,0,0,0,0,0,0.4666666666666667,734.8059266806777,569.07933165107,1089.9343446012654,0,0,0,0,0,0,15,8536.18997476605,7,7629.540412208858,49276,7380,15,20,0,0,0,0,0,0,0,0,192.168.1.4,6826,3.032875988832454,64,3.395211511072089,45745.85642986059,0,0,6,BENIGN
